contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Expiration,Date,Time_to_Expiration,Underlying_Price,Implied_Volatility,BS_Price,Delta,Gamma,Theta,Vega,Rho
AAPL241227P00210000,2024-12-27 14:58:39+00:00,210.0,0.01,0.0,0.01,0.0,0.0,4.0,8125,1.2500037499999999,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,1.2500037499999999,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00212500,2024-12-27 20:41:22+00:00,212.5,0.01,0.0,0.02,0.0,0.0,3.0,1358,1.2500037499999999,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,1.2500037499999999,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00215000,2024-12-27 18:35:41+00:00,215.0,0.01,0.0,0.01,0.0,0.0,30.0,3951,1.09375453125,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,1.09375453125,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00217500,2024-12-24 17:08:03+00:00,217.5,0.01,0.0,0.02,0.0,0.0,3.0,1827,1.09375453125,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,1.09375453125,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00220000,2024-12-27 20:45:08+00:00,220.0,0.01,0.0,0.01,0.0,0.0,123.0,6157,0.9687503125,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.9687503125,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00222500,2024-12-26 19:19:01+00:00,222.5,0.01,0.0,0.01,0.0,0.0,27.0,1431,0.9062509375,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.9062509375,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00225000,2024-12-27 19:33:26+00:00,225.0,0.01,0.0,0.01,0.0,0.0,53.0,4460,0.8281267187499999,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.8281267187499999,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00227500,2024-12-27 20:20:12+00:00,227.5,0.01,0.0,0.01,0.0,0.0,36.0,2508,0.7500025,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.7500025,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00230000,2024-12-27 20:24:32+00:00,230.0,0.01,0.0,0.01,0.0,0.0,57.0,6015,0.6875031250000001,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.6875031250000001,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00232500,2024-12-27 20:13:53+00:00,232.5,0.01,0.0,0.01,-0.01,-50.0,1042.0,3447,0.6250037500000001,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.6250037500000001,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00235000,2024-12-27 19:03:55+00:00,235.0,0.01,0.0,0.01,0.0,0.0,95.0,4960,0.5625043750000001,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.5625043750000001,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00237500,2024-12-27 20:30:04+00:00,237.5,0.01,0.0,0.01,0.0,0.0,714.0,3638,0.500005,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.500005,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00240000,2024-12-27 20:44:59+00:00,240.0,0.01,0.0,0.01,-0.01,-50.0,960.0,7482,0.4687553125,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.4687553125,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00242500,2024-12-27 20:49:52+00:00,242.5,0.01,0.0,0.01,-0.01,-50.0,880.0,11095,0.398443515625,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.398443515625,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00245000,2024-12-27 20:44:10+00:00,245.0,0.01,0.0,0.01,-0.03,-75.0,2190.0,13729,0.32813171874999997,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.32813171874999997,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00247500,2024-12-27 20:46:43+00:00,247.5,0.01,0.0,0.01,-0.02,-66.66667,1839.0,10963,0.257819921875,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.257819921875,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00250000,2024-12-27 20:55:19+00:00,250.0,0.02,0.0,0.01,-0.030000001,-60.0,26021.0,17015,0.187508125,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.187508125,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00252500,2024-12-27 20:55:22+00:00,252.5,0.01,0.0,0.01,-0.04,-80.00001,72772.0,17162,0.11133701171874999,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.11133701171874999,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00255000,2024-12-27 20:58:24+00:00,255.0,0.01,0.0,0.01,-0.1,-90.90909,80819.0,18596,0.028330029296875,False,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.028330029296875,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00257500,2024-12-27 20:59:28+00:00,257.5,1.81,1.7,1.95,1.4799999,448.48474,22886.0,11775,0.09668872070312501,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.09668872070312501,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00260000,2024-12-27 20:55:00+00:00,260.0,4.39,3.3,4.7,3.08,235.11452,3142.0,8554,0.30225307128906254,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.30225307128906254,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00262500,2024-12-27 20:33:24+00:00,262.5,7.35,6.15,8.5,3.85,110.0,362.0,5620,0.7700218310546876,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.7700218310546876,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00265000,2024-12-27 19:32:01+00:00,265.0,9.95,8.1,11.05,4.1499996,71.55172,187.0,88,0.91992267578125,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.91992267578125,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00267500,2024-12-27 17:31:45+00:00,267.5,12.35,11.05,13.05,4.25,52.46913,32.0,26,0.5214891601562499,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.5214891601562499,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00270000,2024-12-27 18:47:12+00:00,270.0,14.9,13.05,16.15,4.0999994,37.962955,17.0,18,0.6425816992187501,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.6425816992187501,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00272500,2024-12-27 16:48:08+00:00,272.5,18.4,15.8,18.05,4.8999996,36.296295,18.0,11,1.140629296875,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,1.140629296875,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00275000,2024-12-27 16:48:08+00:00,275.0,20.9,19.0,20.5,4.0699997,24.183004,4.0,16,0.9101571484375,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,0.9101571484375,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00280000,2024-12-27 19:29:58+00:00,280.0,24.96,22.5,26.3,4.08,19.54023,18.0,2,1.7001968115234376,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,1.7001968115234376,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00290000,2024-12-12 20:48:14+00:00,290.0,41.97,33.0,36.05,0.0,0.0,,0,1.1640666796875,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,1.1640666796875,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00295000,2024-12-12 20:48:14+00:00,295.0,46.99,38.1,40.9,0.0,0.0,,0,1.2500037499999999,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,1.2500037499999999,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00300000,2024-12-26 20:50:00+00:00,300.0,40.85,42.9,45.75,0.0,0.0,1.0,0,2.2666058959960935,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,2.2666058959960935,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL241227P00320000,2024-12-18 19:38:50+00:00,320.0,67.8,62.6,66.0,0.0,0.0,,0,3.026369621582031,True,REGULAR,USD,put,2024-12-27,2024-12-27 16:59:51.645846,-0.0027397260273972603,255.58999633789062,3.026369621582031,,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00140000,2024-12-27 16:14:10+00:00,140.0,114.45,113.85,117.75,-2.3300018,-1.9952062,1.0,5,1.8046884765624998,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.8046884765624998,115.67627892172058,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00145000,2024-12-27 16:41:04+00:00,145.0,109.6,108.9,112.75,-3.6200027,-3.1973174,1.0,23,1.734376328125,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.734376328125,110.6868827240115,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00150000,2024-12-27 17:02:53+00:00,150.0,103.6,103.85,107.75,-0.58000183,-0.5567305,14.0,18,1.615236298828125,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.615236298828125,105.67877608325651,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00155000,2024-12-27 15:59:52+00:00,155.0,100.16,100.5,102.75,-3.0599976,-2.9645393,2.0,35,1.977050895996094,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.977050895996094,101.07200033945838,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00160000,2024-12-27 20:01:22+00:00,160.0,95.6,94.5,97.15,1.3099976,1.3893282,5.0,2,1.4609401953124999,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.4609401953124999,95.69156533728193,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00165000,2024-12-26 20:50:00+00:00,165.0,94.4,88.9,92.7,0.0,0.0,1.0,4,1.3535188574218748,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.3535188574218748,90.68344808960396,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00170000,2024-12-20 15:50:12+00:00,170.0,85.65,83.9,87.75,5.4800034,6.8354793,1.0,7,1.291019169921875,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.291019169921875,85.69485343163774,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00175000,2024-12-27 16:58:42+00:00,175.0,78.65,79.0,82.15,-5.4000015,-6.4247484,21.0,14,1.706544436035156,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.706544436035156,81.39768927164769,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00180000,2024-12-27 18:39:46+00:00,180.0,74.83,75.5,77.1,-3.4300003,-4.382827,43.0,55,1.359378203125,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.359378203125,75.92545497179694,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00185000,2024-12-27 18:06:32+00:00,185.0,69.78,68.9,72.8,-4.6500015,-6.247483,22.0,119,1.0683640332031252,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.0683640332031252,70.71133808010092,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00190000,2024-12-27 20:38:06+00:00,190.0,65.55,64.45,67.25,-3.949997,-5.683449,24.0,191,0.991211025390625,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.991211025390625,65.71363534183203,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00195000,2024-12-27 19:53:21+00:00,195.0,60.6,58.95,62.8,-3.9000015,-6.046514,2.0,108,0.929688203125,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.929688203125,60.727815018885195,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00200000,2024-12-27 20:58:15+00:00,200.0,55.8,55.25,57.55,-3.7400017,-6.2814946,104.0,319,1.0371141894531253,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,1.0371141894531253,56.004430535772656,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00205000,2024-12-27 19:35:59+00:00,205.0,50.69,48.95,52.85,-3.790001,-6.956683,32.0,327,0.79101771484375,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.79101771484375,50.74484924034138,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00210000,2024-12-27 20:40:03+00:00,210.0,45.25,44.25,47.55,-4.380001,-8.82531,53.0,219,0.717776259765625,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.717776259765625,45.74895921345578,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00212500,2024-12-27 20:27:42+00:00,212.5,42.87,41.75,45.35,-4.080002,-8.6901,10.0,3,0.7324245507812499,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.7324245507812499,43.32715606189677,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00215000,2024-12-27 20:41:53+00:00,215.0,40.43,39.0,42.75,-4.1800003,-9.370097,22.0,52,0.6347692773437501,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.6347692773437501,40.739772716076544,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00220000,2024-12-27 20:55:59+00:00,220.0,35.75,35.6,37.3,-3.7400017,-9.470757,61.0,179,0.7097196997070312,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.7097196997070312,36.07142099488999,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00222500,2024-12-27 16:41:02+00:00,222.5,32.25,33.05,35.4,-3.3100014,-9.308214,9.0,51,0.71679970703125,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.71679970703125,33.75321669903016,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00225000,2024-12-27 20:46:57+00:00,225.0,30.6,29.05,32.2,-3.8700008,-11.227157,22.0,477,0.743166630859375,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.743166630859375,31.581923287053513,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00227500,2024-12-27 15:59:52+00:00,227.5,27.81,28.2,30.4,-4.050001,-12.711868,7.0,30,0.6403844555664062,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.6403844555664062,28.82151119024161,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00230000,2024-12-27 20:53:28+00:00,230.0,25.55,25.65,26.5,-3.9700012,-13.448513,149.0,1719,0.5502974658203126,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.5502974658203126,26.131673633121352,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00232500,2024-12-27 20:50:22+00:00,232.5,23.17,23.25,25.0,-3.2299995,-12.234846,140.0,117,0.5266160620117188,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.5266160620117188,23.72512245880091,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00235000,2024-12-27 20:03:50+00:00,235.0,20.58,20.65,21.35,-4.16,-16.814875,332.0,1149,0.4426325268554688,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.4426325268554688,21.05227276981475,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00237500,2024-12-27 20:37:11+00:00,237.5,17.84,17.05,19.0,-4.459999,-19.999996,260.0,342,0.42212491943359376,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.42212491943359376,18.663229826555977,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00240000,2024-12-27 20:59:42+00:00,240.0,16.07,15.75,16.35,-3.58,-18.21883,785.0,1469,0.35864899169921877,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.35864899169921877,16.07312535442128,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00242500,2024-12-27 20:55:13+00:00,242.5,13.37,13.25,15.1,-3.8900003,-22.53766,243.0,286,0.4480035668945312,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.4480035668945312,14.518449547828084,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00245000,2024-12-27 20:55:41+00:00,245.0,10.89,10.8,11.55,-3.75,-25.614754,577.0,2588,0.29444064941406245,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.29444064941406245,11.246612193435311,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00247500,2024-12-27 20:59:44+00:00,247.5,8.75,8.65,9.15,-3.4099998,-28.042763,775.0,1210,0.256843369140625,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.256843369140625,8.844972856499197,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00250000,2024-12-27 20:59:28+00:00,250.0,6.62,6.3,6.65,-3.2600002,-32.995953,3527.0,14654,0.2063067651367187,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.2063067651367187,6.376605689693719,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00252500,2024-12-27 20:59:33+00:00,252.5,4.5,4.45,4.6,-3.0500002,-40.397354,4607.0,2019,0.18567708862304685,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.18567708862304685,4.2946259061292835,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00255000,2024-12-27 20:59:59+00:00,255.0,2.8,2.74,2.84,-2.55,-47.66355,31112.0,5882,0.1680991394042969,True,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.1680991394042969,2.5252566664551637,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00257500,2024-12-27 20:59:58+00:00,257.5,1.52,1.48,1.55,-1.98,-56.57143,32022.0,9712,0.1573570593261719,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.1573570593261719,1.2638052708670386,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00260000,2024-12-27 20:59:55+00:00,260.0,0.73,0.72,0.75,-1.31,-64.21569,39264.0,14829,0.15223015747070315,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.15223015747070315,0.5355137501361895,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00262500,2024-12-27 20:59:56+00:00,262.5,0.36,0.34,0.36,-0.6999999,-66.037735,12577.0,12406,0.1550377465820313,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.1550377465820313,0.2180567736904777,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00265000,2024-12-27 20:59:51+00:00,265.0,0.18,0.17,0.19,-0.36,-66.666664,12241.0,15383,0.16407085937500002,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.16407085937500002,0.0974714928288698,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00267500,2024-12-27 20:59:53+00:00,267.5,0.1,0.1,0.11,-0.13999999,-58.333332,3203.0,2543,0.1757894921875,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.1757894921875,0.048252446386003456,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00270000,2024-12-27 20:59:57+00:00,270.0,0.06,0.06,0.07,-0.06999999,-53.84615,11434.0,4234,0.18946123046875002,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.18946123046875002,0.026929109652435113,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00272500,2024-12-27 20:59:33+00:00,272.5,0.05,0.04,0.05,-0.009999998,-16.666662,1291.0,1099,0.20508607421874997,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.20508607421874997,0.01722938703276622,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00275000,2024-12-27 20:47:14+00:00,275.0,0.03,0.03,0.04,0.0,0.0,1806.0,3821,0.22266402343749997,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.22266402343749997,0.01264520132595126,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00277500,2024-12-27 20:23:42+00:00,277.5,0.03,0.02,0.04,0.01,50.0,576.0,208,0.2461012890625,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.2461012890625,0.012244896129667282,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00280000,2024-12-27 20:09:33+00:00,280.0,0.02,0.02,0.03,0.0,0.0,76.0,564,0.25977302734375,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.25977302734375,0.008452361145632525,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00282500,2024-12-27 20:47:10+00:00,282.5,0.02,0.02,0.03,0.0,0.0,29.0,23,0.28125718749999995,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.28125718749999995,0.008112342551821583,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00285000,2024-12-27 20:29:10+00:00,285.0,0.01,0.01,0.03,-0.01,-50.0,104.0,1414,0.30274134765625,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.30274134765625,0.007924532290649045,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00290000,2024-12-27 20:53:44+00:00,290.0,0.02,0.0,0.02,0.01,100.0,147.0,141,0.32813171874999997,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.32813171874999997,0.004401500734605157,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00295000,2024-12-27 20:29:43+00:00,295.0,0.07,0.0,0.01,0.060000002,600.0001,9.0,423,0.3437565625,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.3437565625,0.0018602871149214495,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00300000,2024-12-26 17:10:36+00:00,300.0,0.01,0.0,0.01,0.0,0.0,2.0,1157,0.38281867187499996,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.38281867187499996,0.002005851719108248,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
AAPL250103C00305000,2024-12-19 17:49:20+00:00,305.0,0.01,0.0,0.01,0.0,0.0,1.0,66,0.414068359375,False,REGULAR,USD,call,2025-01-03,2024-12-27 16:59:51.645846,0.01643835616438356,255.58999633789062,0.414068359375,0.0017078498562248523,Ellipsis,Ellipsis,Ellipsis,Ellipsis,Ellipsis
